id,title                                 ,thumbnail_url                                   ,video_url                                  ,publication_date
130,Dr.STONEは科学マンガではない。本質は文系。【雑談回】#127,https://i.ytimg.com/vi/8hURqVX7sXo/sddefault.jpg,https://www.youtube.com/watch?v=8hURqVX7sXo,2022-05-23
131,直観を裏切る語源クイズをやったら、語源不信になった【無限語源トーク】#128,https://i.ytimg.com/vi/Q5LF9bzYt_0/sddefault.jpg,https://www.youtube.com/watch?v=Q5LF9bzYt_0,2022-05-27
132,【世界最古の宿】情報量の多い旅館で奴隷合宿トーク【雑談回】#129,https://i.ytimg.com/vi/Drl5HMryYLM/sddefault.jpg,https://www.youtube.com/watch?v=Drl5HMryYLM,2022-05-31
133,官能小説辞典を読んだら、官能小説みたいな声が出た【官能小説の表現】#130,https://i.ytimg.com/vi/8FEphvanuHo/sddefault.jpg,https://www.youtube.com/watch?v=8FEphvanuHo,2022-06-03
134,新番組パーソナリティ募集&新チャンネル誕生のお知らせ【ゆる学徒ハウス】#131,https://i.ytimg.com/vi/oQHeErn4R3g/sddefault.jpg,https://www.youtube.com/watch?v=oQHeErn4R3g,2022-06-07
135,ストラディバリウスが作れたのは〇〇が弱くなったから【うんちくエウレーカクイズ 音楽編】#132,https://i.ytimg.com/vi/OsN8H6u3Vs4/sddefault.jpg,https://www.youtube.com/watch?v=OsN8H6u3Vs4,2022-06-10
136,赤ちゃん相手の実験は、まず眠らせないところから【赤ちゃんと動詞1】#133,https://i.ytimg.com/vi/n70ldRw4n0E/sddefault.jpg,https://www.youtube.com/watch?v=n70ldRw4n0E,2022-06-14
137,「足で投げる」をバカにしてると、赤ちゃんに叱られる【赤ちゃんと動詞2】#134,https://i.ytimg.com/vi/3r74Mup30xI/sddefault.jpg,https://www.youtube.com/watch?v=3r74Mup30xI,2022-06-17
138,独裁者になって赤ちゃんのために言語を作りたい！【赤ちゃんと形容詞】#135,https://i.ytimg.com/vi/GNLazvO8AVQ/sddefault.jpg,https://www.youtube.com/watch?v=GNLazvO8AVQ,2022-06-21
139,2歳半の73%は存在しない擬態語を理解できる【赤ちゃんとオノマトペ】#136,https://i.ytimg.com/vi/Q03h9vopd4s/sddefault.jpg,https://www.youtube.com/watch?v=Q03h9vopd4s,2022-06-24
140,専門家の話を聞いたら日本語習得を諦めたくなった【今井先生ゲスト回1】#137,https://i.ytimg.com/vi/NinaUFNul8E/sddefault.jpg,https://www.youtube.com/watch?v=NinaUFNul8E,2022-06-28
141,”1”の多義性がヤバすぎて子どもがかわいそう【今井先生ゲスト回2】#138,https://i.ytimg.com/vi/Jp2MfGQZ7F0/sddefault.jpg,https://www.youtube.com/watch?v=Jp2MfGQZ7F0,2022-07-01
142,ゆる言語学ラジオグッズで部屋が埋まり、クレカが止まった【通販開始告知】#139,https://i.ytimg.com/vi/GGU77yprZhA/sddefault.jpg,https://www.youtube.com/watch?v=GGU77yprZhA,2022-07-05
143,赤ちゃんの素敵な間違いを集めよう 【赤ちゃんミステイクアワード】#140,https://i.ytimg.com/vi/PGHCk87Zh54/sddefault.jpg,https://www.youtube.com/watch?v=PGHCk87Zh54,2022-07-08
144,メタモン座談会をやったら、戦々恐々と喋る空間が生まれた【公開収録2】#141,https://i.ytimg.com/vi/2A8uNtJFEi8/sddefault.jpg,https://www.youtube.com/watch?v=2A8uNtJFEi8,2022-07-12
145,語源から考えると、Tシャツはアパレルじゃないかも【ターゲット1900_3】#142,https://i.ytimg.com/vi/bV058jE8RVw/sddefault.jpg,https://www.youtube.com/watch?v=bV058jE8RVw,2022-07-15
146,難解な本で大混乱する人を眺めよう！【生成文法チャレンジ】 #143,https://i.ytimg.com/vi/OAhG061_1Nc/sddefault.jpg,https://www.youtube.com/watch?v=OAhG061_1Nc,2022-07-19
147,戦車を「タンク」と呼ぶ理由は？軽井沢は何が軽いの？【うんちくエウレーカクイズ_語源編】#144,https://i.ytimg.com/vi/hc5EuJ4A4t4/sddefault.jpg,https://www.youtube.com/watch?v=hc5EuJ4A4t4,2022-07-22
148,一生読まない本を手放そう！積み本精霊流し【雑談回】#146,https://i.ytimg.com/vi/7XDjwpMc5Wg/sddefault.jpg,https://www.youtube.com/watch?v=7XDjwpMc5Wg,2022-07-29
149,言語学とコンピュータ科学の共通点は、赤ちゃん。【赤ちゃんの言語以外】#147,https://i.ytimg.com/vi/gPeqJGMSB2A/sddefault.jpg,https://www.youtube.com/watch?v=gPeqJGMSB2A,2022-08-02
150,慶應SFCでゲスト講義してきた【出張ゆる言語学ラジオ】#148,https://i.ytimg.com/vi/nh6Ru3TQMzo/sddefault.jpg,https://www.youtube.com/watch?v=nh6Ru3TQMzo,2022-08-05
151,「学び」研究の第一人者の言葉が重すぎる【今井先生雑談回】#149,https://i.ytimg.com/vi/6AO_a9H5gTY/sddefault.jpg,https://www.youtube.com/watch?v=6AO_a9H5gTY,2022-08-09
152,子どもの言い間違い「つめたまる」が素晴らしすぎる【赤ちゃんミステイクアワード2 with今井先生】#150,https://i.ytimg.com/vi/ivG_fbmuV5M/sddefault.jpg,https://www.youtube.com/watch?v=ivG_fbmuV5M,2022-08-12
153,「新年おめでとう」のカードで市長が逮捕された理由は？【うんちくエウレーカクイズ ことば編】 #151,https://i.ytimg.com/vi/in8p_9XIi24/sddefault.jpg,https://www.youtube.com/watch?v=in8p_9XIi24,2022-08-16
154,【ゲーム実況②】未知の言語の辞書を作るゲーム【7days to end with you】#152,https://i.ytimg.com/vi/XerPfJTGL2Y/sddefault.jpg,https://www.youtube.com/watch?v=XerPfJTGL2Y,2022-08-19
155,スカートもシャツも原義は「短いもの」【ターゲット1900④】#153,https://i.ytimg.com/vi/1nTQkqhZQgI/sddefault.jpg,https://www.youtube.com/watch?v=1nTQkqhZQgI,2022-08-23
156,高校でうんちくクイズしたら高校生たちが強すぎた【出張ゆる言語学ラジオ】#154,https://i.ytimg.com/vi/aeKlmqPBXdY/sddefault.jpg,https://www.youtube.com/watch?v=aeKlmqPBXdY,2022-08-26
157,40人と40時間ラジオを録り続けたら起きたこと【ゆる学徒ハウス】 #155,https://i.ytimg.com/vi/5HUPJcw-YXA/sddefault.jpg,https://www.youtube.com/watch?v=5HUPJcw-YXA,2022-08-30
158,会話にキモインテリ慣用句を放り込んだら確変タイムに入った【何こいつキモナイト2】#156,https://i.ytimg.com/vi/jGPa2_Rdbys/sddefault.jpg,https://www.youtube.com/watch?v=jGPa2_Rdbys,2022-09-02
159,謎のことわざを無限に紹介する回【エビサンドに乗って滑る】【ことわざ1】#157,https://i.ytimg.com/vi/8tQNnCnumKM/sddefault.jpg,https://www.youtube.com/watch?v=8tQNnCnumKM,2022-09-06
160,中国の謎ことわざを合体させて遊ぶ【唇亡びて歯亡びても舌存す】【ことわざ2】#158,https://i.ytimg.com/vi/m2u6qWGOWQo/sddefault.jpg,https://www.youtube.com/watch?v=m2u6qWGOWQo,2022-09-09
161,盛りすぎたデンマークのことわざ【ペリカンを半分に吹き飛ばしている】【ことわざ3】#159,https://i.ytimg.com/vi/0I8SC5N5ddA/sddefault.jpg,https://www.youtube.com/watch?v=0I8SC5N5ddA,2022-09-13
162,ことわざは世界中に見ることができる「小さな言語芸術」【ことわざ4】#160,https://i.ytimg.com/vi/k5RHoWWjk-s/sddefault.jpg,https://www.youtube.com/watch?v=k5RHoWWjk-s,2022-09-16
163,【大忘年会】700人規模の大会場でリアルイベントやるよ！【告知】#161,https://i.ytimg.com/vi/OQMHvSyeBUA/sddefault.jpg,https://www.youtube.com/watch?v=OQMHvSyeBUA,2022-09-20
164,動物の名前で争ったおもしろ判例「たぬき・むじな事件」【公開収録3】#162,https://i.ytimg.com/vi/itCYrUONG5w/sddefault.jpg,https://www.youtube.com/watch?v=itCYrUONG5w,2022-09-23
165,【ゲーム実況③】単語の解読が困難すぎて苦悩するゲーム【7days to end with you】#163,https://i.ytimg.com/vi/RTO89LjFUKw/sddefault.jpg,https://www.youtube.com/watch?v=RTO89LjFUKw,2022-09-27
166,リアリティショーを制作したら赤字が100万円出た話【ゆる学徒ハウス撮影秘話】#164,https://i.ytimg.com/vi/3iPLkxD__X4/sddefault.jpg,https://www.youtube.com/watch?v=3iPLkxD__X4,2022-09-30
167,「！」はなぜエクスクラメーションマークと呼ばれるのか？【ターゲット1900⑤】#165,https://i.ytimg.com/vi/hU54sOIJFQ8/sddefault.jpg,https://www.youtube.com/watch?v=hU54sOIJFQ8,2022-10-04
168,宇宙人のしわざと言われた現象、今では〇〇に役立ってます【うんちくエウレーカクイズ_医療編】#166,https://i.ytimg.com/vi/a3gc-UMMzZY/sddefault.jpg,https://www.youtube.com/watch?v=a3gc-UMMzZY,2022-10-07
169,すべての言語の共通点とは？【生成文法1】#167,https://i.ytimg.com/vi/E49cMz_QwO8/sddefault.jpg,https://www.youtube.com/watch?v=E49cMz_QwO8,2022-10-11
170,神になったら、人間に何をインストールすべき？【生成文法2】#168,https://i.ytimg.com/vi/_xvgxuvfcts/sddefault.jpg,https://www.youtube.com/watch?v=_xvgxuvfcts,2022-10-14
171,チョムスキーが提唱した「ふたまたニョキニョキ理論」【生成文法3】#169,https://i.ytimg.com/vi/CYxGKxBZApE/sddefault.jpg,https://www.youtube.com/watch?v=CYxGKxBZApE,2022-10-18
172,言語とはブロッコリーである【生成文法4】#170,https://i.ytimg.com/vi/5Y-nTXVT9hk/sddefault.jpg,https://www.youtube.com/watch?v=5Y-nTXVT9hk,2022-10-21
173,学んだ理由はロックバンド。言語学者のパンクな人生。【嶋村先生雑談回】#171,https://i.ytimg.com/vi/OK-a6R0wa0o/sddefault.jpg,https://www.youtube.com/watch?v=OK-a6R0wa0o,2022-10-25
